Time,Open,High,Low,Close,Volume
2021-02-26T11:59+01:00[Europe/Zurich],0.031814,0.031843,0.031795,0.03184,109.571
2021-02-26T12:00+01:00[Europe/Zurich],0.03184,0.031856,0.031839,0.03185,145.395
2021-02-26T12:01+01:00[Europe/Zurich],0.031849,0.031853,0.031822,0.031822,147.818
2021-02-26T12:02+01:00[Europe/Zurich],0.031827,0.03183,0.031818,0.031822,143.578
2021-02-26T12:03+01:00[Europe/Zurich],0.03182,0.031821,0.031806,0.031812,67.966
2021-02-26T12:04+01:00[Europe/Zurich],0.031811,0.031846,0.031809,0.031835,163.758
2021-02-26T12:05+01:00[Europe/Zurich],0.031831,0.031894,0.031822,0.031893,210.768
2021-02-26T12:06+01:00[Europe/Zurich],0.031893,0.031897,0.03187,0.031878,136.231
2021-02-26T12:07+01:00[Europe/Zurich],0.031877,0.031926,0.031874,0.031926,146.369
2021-02-26T12:08+01:00[Europe/Zurich],0.031925,0.031925,0.031885,0.031898,122.71
2021-02-26T12:09+01:00[Europe/Zurich],0.031894,0.031894,0.031856,0.031874,125.511
2021-02-26T12:10+01:00[Europe/Zurich],0.031872,0.03189,0.031868,0.031881,158.629
2021-02-26T12:11+01:00[Europe/Zurich],0.03188,0.031893,0.031871,0.031879,105.49
2021-02-26T12:12+01:00[Europe/Zurich],0.031881,0.031884,0.031863,0.031863,176.846
2021-02-26T12:13+01:00[Europe/Zurich],0.031864,0.031872,0.031845,0.031851,84.14
2021-02-26T12:14+01:00[Europe/Zurich],0.031852,0.031888,0.03185,0.031863,225.292
2021-02-26T12:15+01:00[Europe/Zurich],0.031864,0.031903,0.031851,0.031887,431.057
2021-02-26T12:16+01:00[Europe/Zurich],0.031887,0.031895,0.031861,0.031867,171.709
2021-02-26T12:17+01:00[Europe/Zurich],0.031868,0.03191,0.031862,0.031909,271.637
2021-02-26T12:18+01:00[Europe/Zurich],0.031909,0.031917,0.031865,0.031865,211.806
2021-02-26T12:19+01:00[Europe/Zurich],0.031865,0.031903,0.031858,0.031902,168.495
2021-02-26T12:20+01:00[Europe/Zurich],0.031902,0.031915,0.03187,0.03187,292.698
2021-02-26T12:21+01:00[Europe/Zurich],0.031863,0.031868,0.031834,0.031838,151.1
2021-02-26T12:22+01:00[Europe/Zurich],0.031837,0.031847,0.03177,0.0318,405.377
2021-02-26T12:23+01:00[Europe/Zurich],0.0318,0.031826,0.031788,0.031804,387.66
2021-02-26T12:24+01:00[Europe/Zurich],0.031804,0.031805,0.031721,0.031724,284.581
2021-02-26T12:25+01:00[Europe/Zurich],0.031725,0.031744,0.031711,0.031734,230.053
2021-02-26T12:26+01:00[Europe/Zurich],0.031732,0.031753,0.031713,0.031734,174.84
2021-02-26T12:27+01:00[Europe/Zurich],0.031734,0.031751,0.031709,0.031709,282.948
2021-02-26T12:28+01:00[Europe/Zurich],0.031714,0.031715,0.031618,0.031644,473.1
2021-02-26T12:29+01:00[Europe/Zurich],0.031645,0.03165,0.0316,0.031623,236.315
2021-02-26T12:30+01:00[Europe/Zurich],0.031622,0.031634,0.031602,0.031612,239.12
2021-02-26T12:31+01:00[Europe/Zurich],0.031613,0.031649,0.031605,0.031631,189.91
2021-02-26T12:32+01:00[Europe/Zurich],0.031629,0.031658,0.031615,0.031649,119.774
2021-02-26T12:33+01:00[Europe/Zurich],0.031651,0.031707,0.031648,0.031707,150.885
2021-02-26T12:34+01:00[Europe/Zurich],0.031706,0.031707,0.031658,0.031674,374.335
2021-02-26T12:35+01:00[Europe/Zurich],0.031672,0.031681,0.031645,0.031661,127.091
2021-02-26T12:36+01:00[Europe/Zurich],0.031661,0.031678,0.031644,0.031675,146.48
2021-02-26T12:37+01:00[Europe/Zurich],0.031669,0.031686,0.03166,0.031675,181.914
2021-02-26T12:38+01:00[Europe/Zurich],0.031672,0.031769,0.031665,0.031767,431.053
2021-02-26T12:39+01:00[Europe/Zurich],0.031762,0.031767,0.031716,0.031719,278.955
2021-02-26T12:40+01:00[Europe/Zurich],0.03172,0.031743,0.031709,0.031741,133.418
2021-02-26T12:41+01:00[Europe/Zurich],0.031745,0.031746,0.031708,0.031724,185.072
2021-02-26T12:42+01:00[Europe/Zurich],0.031733,0.031775,0.031718,0.031724,266.748
2021-02-26T12:43+01:00[Europe/Zurich],0.031725,0.031785,0.031713,0.031775,288.779
2021-02-26T12:44+01:00[Europe/Zurich],0.031775,0.031805,0.031755,0.031802,293.018
2021-02-26T12:45+01:00[Europe/Zurich],0.031799,0.031802,0.031784,0.031788,200.625
2021-02-26T12:46+01:00[Europe/Zurich],0.031789,0.031849,0.031773,0.031844,294.853
2021-02-26T12:47+01:00[Europe/Zurich],0.03184,0.031856,0.031806,0.031837,337.368
2021-02-26T12:48+01:00[Europe/Zurich],0.031839,0.031839,0.03181,0.031828,187.534
2021-02-26T12:49+01:00[Europe/Zurich],0.031828,0.031831,0.031776,0.03178,143.473
2021-02-26T12:50+01:00[Europe/Zurich],0.031777,0.031785,0.031763,0.031765,133.287
2021-02-26T12:51+01:00[Europe/Zurich],0.031763,0.031764,0.031724,0.031728,110.543
2021-02-26T12:52+01:00[Europe/Zurich],0.031727,0.031743,0.031718,0.031725,123.475
2021-02-26T12:53+01:00[Europe/Zurich],0.03172,0.031755,0.031716,0.031752,102.904
2021-02-26T12:54+01:00[Europe/Zurich],0.031752,0.031859,0.03174,0.031837,427.216
2021-02-26T12:55+01:00[Europe/Zurich],0.03184,0.03189,0.03182,0.031888,227.309
2021-02-26T12:56+01:00[Europe/Zurich],0.031888,0.031899,0.031857,0.031897,125.269
2021-02-26T12:57+01:00[Europe/Zurich],0.03189,0.031968,0.031882,0.031959,228.549
2021-02-26T12:58+01:00[Europe/Zurich],0.031956,0.031978,0.031943,0.031953,95.358
2021-02-26T12:59+01:00[Europe/Zurich],0.031952,0.031974,0.031922,0.031951,91.632
2021-02-26T13:00+01:00[Europe/Zurich],0.031951,0.031953,0.031913,0.031933,216.054
2021-02-26T13:01+01:00[Europe/Zurich],0.031934,0.031954,0.031927,0.031941,207.071
2021-02-26T13:02+01:00[Europe/Zurich],0.031946,0.031975,0.031945,0.03195,263.414
2021-02-26T13:03+01:00[Europe/Zurich],0.031948,0.031958,0.031934,0.031954,172.556
2021-02-26T13:04+01:00[Europe/Zurich],0.031962,0.031962,0.031927,0.031951,233.33
2021-02-26T13:05+01:00[Europe/Zurich],0.031948,0.031974,0.031942,0.031953,230.146
2021-02-26T13:06+01:00[Europe/Zurich],0.031951,0.031952,0.031906,0.031918,179.58
2021-02-26T13:07+01:00[Europe/Zurich],0.031913,0.031925,0.031886,0.031913,202.686
2021-02-26T13:08+01:00[Europe/Zurich],0.031911,0.031932,0.031901,0.03192,92.841
2021-02-26T13:09+01:00[Europe/Zurich],0.031925,0.031963,0.031922,0.031947,202.018
2021-02-26T13:10+01:00[Europe/Zurich],0.031943,0.031978,0.031932,0.031978,219.128
2021-02-26T13:11+01:00[Europe/Zurich],0.031978,0.031987,0.031957,0.031962,124.635
2021-02-26T13:12+01:00[Europe/Zurich],0.031963,0.031964,0.031952,0.031953,234.733
2021-02-26T13:13+01:00[Europe/Zurich],0.031953,0.03196,0.031942,0.031946,146.777
2021-02-26T13:14+01:00[Europe/Zurich],0.031945,0.031946,0.031893,0.031904,412.46
2021-02-26T13:15+01:00[Europe/Zurich],0.031905,0.031915,0.031898,0.031898,196.978
2021-02-26T13:16+01:00[Europe/Zurich],0.031898,0.031947,0.031896,0.031924,168.53
2021-02-26T13:17+01:00[Europe/Zurich],0.031922,0.031927,0.0319,0.031905,94.512
2021-02-26T13:18+01:00[Europe/Zurich],0.031905,0.031927,0.031886,0.031886,176.566
2021-02-26T13:19+01:00[Europe/Zurich],0.031886,0.031889,0.031855,0.031859,146.79
2021-02-26T13:20+01:00[Europe/Zurich],0.03186,0.031861,0.031789,0.03179,142.251
2021-02-26T13:21+01:00[Europe/Zurich],0.031789,0.031828,0.031755,0.031811,631.285
2021-02-26T13:22+01:00[Europe/Zurich],0.031813,0.031824,0.03171,0.031715,503.266
2021-02-26T13:23+01:00[Europe/Zurich],0.031715,0.031771,0.031705,0.031763,270.362
2021-02-26T13:24+01:00[Europe/Zurich],0.031763,0.031804,0.03176,0.031765,174.603
2021-02-26T13:25+01:00[Europe/Zurich],0.031768,0.031795,0.031755,0.031795,152.995
2021-02-26T13:26+01:00[Europe/Zurich],0.031793,0.031796,0.03176,0.031785,272.56
2021-02-26T13:27+01:00[Europe/Zurich],0.031785,0.031811,0.031785,0.031804,152.657
2021-02-26T13:28+01:00[Europe/Zurich],0.031797,0.031797,0.031754,0.031755,106.01
2021-02-26T13:29+01:00[Europe/Zurich],0.031753,0.031753,0.031715,0.031715,146.133
2021-02-26T13:30+01:00[Europe/Zurich],0.031716,0.031728,0.031692,0.031692,159.709
2021-02-26T13:31+01:00[Europe/Zurich],0.031693,0.031702,0.031656,0.031666,276.937
2021-02-26T13:32+01:00[Europe/Zurich],0.031668,0.031726,0.031648,0.031721,213.403
2021-02-26T13:33+01:00[Europe/Zurich],0.031719,0.031762,0.031714,0.031757,101.773
2021-02-26T13:34+01:00[Europe/Zurich],0.031754,0.031766,0.031736,0.031757,110.155
2021-02-26T13:35+01:00[Europe/Zurich],0.031757,0.031772,0.031737,0.031738,112.365
2021-02-26T13:36+01:00[Europe/Zurich],0.031738,0.031745,0.031704,0.031714,111.581
2021-02-26T13:37+01:00[Europe/Zurich],0.031717,0.031738,0.031717,0.031734,175.546
2021-02-26T13:38+01:00[Europe/Zurich],0.031734,0.03175,0.031731,0.031744,88.48
2021-02-26T13:39+01:00[Europe/Zurich],0.031745,0.031767,0.031745,0.03176,108.953
2021-02-26T13:40+01:00[Europe/Zurich],0.031761,0.031797,0.031761,0.031786,200.79
2021-02-26T13:41+01:00[Europe/Zurich],0.031786,0.031799,0.031775,0.031791,148.601
2021-02-26T13:42+01:00[Europe/Zurich],0.031787,0.031795,0.031731,0.03176,422.204
2021-02-26T13:43+01:00[Europe/Zurich],0.031761,0.031766,0.031735,0.031747,306.571
2021-02-26T13:44+01:00[Europe/Zurich],0.031748,0.031762,0.031714,0.031723,134.591
2021-02-26T13:45+01:00[Europe/Zurich],0.031724,0.031727,0.031684,0.031696,117.612
2021-02-26T13:46+01:00[Europe/Zurich],0.031695,0.031715,0.031682,0.031707,110.947
2021-02-26T13:47+01:00[Europe/Zurich],0.031704,0.031715,0.031679,0.031679,304.66
2021-02-26T13:48+01:00[Europe/Zurich],0.031679,0.031706,0.031672,0.0317,152.869
2021-02-26T13:49+01:00[Europe/Zurich],0.0317,0.031702,0.03164,0.031641,147.522
2021-02-26T13:50+01:00[Europe/Zurich],0.03164,0.031671,0.031636,0.031669,143.801
2021-02-26T13:51+01:00[Europe/Zurich],0.031667,0.031681,0.031644,0.031661,165.897
2021-02-26T13:52+01:00[Europe/Zurich],0.031661,0.03169,0.031644,0.031683,205.057
2021-02-26T13:53+01:00[Europe/Zurich],0.031684,0.0317,0.031666,0.031699,120.738
2021-02-26T13:54+01:00[Europe/Zurich],0.0317,0.031716,0.031685,0.031694,111.548
2021-02-26T13:55+01:00[Europe/Zurich],0.031692,0.031713,0.031689,0.031697,91.389
2021-02-26T13:56+01:00[Europe/Zurich],0.031698,0.031709,0.031689,0.031698,305.868
2021-02-26T13:57+01:00[Europe/Zurich],0.031691,0.031691,0.031673,0.031673,153.938
2021-02-26T13:58+01:00[Europe/Zurich],0.031672,0.031692,0.031667,0.031692,148.551
2021-02-26T13:59+01:00[Europe/Zurich],0.031695,0.031703,0.031678,0.031681,111.322
2021-02-26T14:00+01:00[Europe/Zurich],0.031683,0.031719,0.031677,0.031689,231.094
2021-02-26T14:01+01:00[Europe/Zurich],0.03169,0.031733,0.031678,0.031732,166.08
2021-02-26T14:02+01:00[Europe/Zurich],0.031732,0.031754,0.031723,0.031751,206.535
2021-02-26T14:03+01:00[Europe/Zurich],0.031752,0.031756,0.031702,0.031705,120.162
2021-02-26T14:04+01:00[Europe/Zurich],0.031707,0.031707,0.031653,0.031653,273.068
2021-02-26T14:05+01:00[Europe/Zurich],0.031654,0.031658,0.031627,0.031644,194.912
2021-02-26T14:06+01:00[Europe/Zurich],0.031644,0.031674,0.031633,0.031657,139.084
2021-02-26T14:07+01:00[Europe/Zurich],0.031658,0.031691,0.031658,0.031673,116.769
2021-02-26T14:08+01:00[Europe/Zurich],0.031678,0.031684,0.031654,0.031664,173.285
2021-02-26T14:09+01:00[Europe/Zurich],0.031659,0.031662,0.03162,0.03162,72.529
2021-02-26T14:10+01:00[Europe/Zurich],0.031619,0.031648,0.031607,0.031616,186.408
2021-02-26T14:11+01:00[Europe/Zurich],0.031616,0.031633,0.031537,0.031537,487.521
2021-02-26T14:12+01:00[Europe/Zurich],0.031536,0.031547,0.0315,0.031542,336.805
2021-02-26T14:13+01:00[Europe/Zurich],0.031543,0.031558,0.031492,0.031501,163.167
2021-02-26T14:14+01:00[Europe/Zurich],0.031499,0.031522,0.031497,0.031501,78.297
2021-02-26T14:15+01:00[Europe/Zurich],0.031501,0.03152,0.031471,0.031491,327.028
2021-02-26T14:16+01:00[Europe/Zurich],0.031495,0.03151,0.031485,0.031503,232.479
2021-02-26T14:17+01:00[Europe/Zurich],0.031503,0.031527,0.031503,0.031519,149.841
2021-02-26T14:18+01:00[Europe/Zurich],0.031519,0.03155,0.031501,0.031509,118.233
2021-02-26T14:19+01:00[Europe/Zurich],0.031509,0.031532,0.031506,0.031532,132.002
2021-02-26T14:20+01:00[Europe/Zurich],0.031531,0.031543,0.031512,0.031539,128.917
2021-02-26T14:21+01:00[Europe/Zurich],0.031538,0.031596,0.031538,0.031568,285.082
2021-02-26T14:22+01:00[Europe/Zurich],0.031568,0.031608,0.031561,0.031596,128.172
2021-02-26T14:23+01:00[Europe/Zurich],0.03159,0.031625,0.031576,0.031618,205.724
2021-02-26T14:24+01:00[Europe/Zurich],0.031618,0.031636,0.031602,0.031616,158.081
2021-02-26T14:25+01:00[Europe/Zurich],0.031619,0.031635,0.031602,0.031615,430.561
2021-02-26T14:26+01:00[Europe/Zurich],0.031615,0.031676,0.031605,0.031655,280.133
2021-02-26T14:27+01:00[Europe/Zurich],0.031651,0.031668,0.031641,0.031658,104.548
2021-02-26T14:28+01:00[Europe/Zurich],0.031658,0.03167,0.031628,0.031632,127.755
2021-02-26T14:29+01:00[Europe/Zurich],0.031638,0.031662,0.03163,0.031634,167.057
2021-02-26T14:30+01:00[Europe/Zurich],0.031635,0.031683,0.031635,0.031663,244.903
2021-02-26T14:31+01:00[Europe/Zurich],0.031663,0.031667,0.031629,0.031631,228.07
2021-02-26T14:32+01:00[Europe/Zurich],0.03163,0.031644,0.031625,0.031631,109.252
2021-02-26T14:33+01:00[Europe/Zurich],0.031631,0.03164,0.031619,0.031633,137.173
2021-02-26T14:34+01:00[Europe/Zurich],0.031633,0.03165,0.031627,0.031643,235.826
2021-02-26T14:35+01:00[Europe/Zurich],0.031642,0.031646,0.031605,0.03162,252.2
2021-02-26T14:36+01:00[Europe/Zurich],0.03162,0.031669,0.03162,0.031654,183.3
2021-02-26T14:37+01:00[Europe/Zurich],0.031655,0.031656,0.031624,0.031636,125.664
2021-02-26T14:38+01:00[Europe/Zurich],0.031635,0.031647,0.031616,0.03163,196.056
2021-02-26T14:39+01:00[Europe/Zurich],0.03163,0.031641,0.031618,0.031638,213.644
2021-02-26T14:40+01:00[Europe/Zurich],0.03164,0.031671,0.031633,0.031671,248.62
2021-02-26T14:41+01:00[Europe/Zurich],0.03167,0.031689,0.031659,0.031689,212.04
2021-02-26T14:42+01:00[Europe/Zurich],0.03169,0.031709,0.03169,0.031708,252.353
2021-02-26T14:43+01:00[Europe/Zurich],0.031708,0.031736,0.031707,0.031725,171.857
2021-02-26T14:44+01:00[Europe/Zurich],0.031725,0.031735,0.031699,0.031699,166.821
2021-02-26T14:45+01:00[Europe/Zurich],0.0317,0.031725,0.03169,0.031723,180.576
2021-02-26T14:46+01:00[Europe/Zurich],0.031724,0.031752,0.031724,0.031737,169.199
2021-02-26T14:47+01:00[Europe/Zurich],0.031737,0.031747,0.031723,0.031723,153.645
2021-02-26T14:48+01:00[Europe/Zurich],0.031726,0.031733,0.031697,0.031711,265.141
2021-02-26T14:49+01:00[Europe/Zurich],0.031711,0.03174,0.031707,0.031737,172.852
2021-02-26T14:50+01:00[Europe/Zurich],0.031737,0.031741,0.031716,0.031725,243.059
2021-02-26T14:51+01:00[Europe/Zurich],0.031721,0.031748,0.031715,0.03174,144.336
2021-02-26T14:52+01:00[Europe/Zurich],0.031739,0.031747,0.031716,0.031719,132.718
2021-02-26T14:53+01:00[Europe/Zurich],0.031718,0.031747,0.031708,0.031747,211.15
2021-02-26T14:54+01:00[Europe/Zurich],0.031746,0.031754,0.031737,0.031749,137.21
2021-02-26T14:55+01:00[Europe/Zurich],0.031745,0.031755,0.031728,0.031737,226.379
2021-02-26T14:56+01:00[Europe/Zurich],0.031737,0.031744,0.031719,0.031735,227.72
2021-02-26T14:57+01:00[Europe/Zurich],0.031736,0.031752,0.03173,0.03175,219.843
2021-02-26T14:58+01:00[Europe/Zurich],0.031752,0.031765,0.031743,0.031762,415.049
2021-02-26T14:59+01:00[Europe/Zurich],0.031762,0.031823,0.031758,0.031783,481.895
2021-02-26T15:00+01:00[Europe/Zurich],0.031783,0.031805,0.031777,0.031795,213.977
2021-02-26T15:01+01:00[Europe/Zurich],0.031793,0.031823,0.031781,0.03182,255.889
2021-02-26T15:02+01:00[Europe/Zurich],0.031817,0.031869,0.031809,0.031869,182.566
2021-02-26T15:03+01:00[Europe/Zurich],0.031864,0.031878,0.03185,0.031872,141.35
2021-02-26T15:04+01:00[Europe/Zurich],0.031871,0.031881,0.031857,0.031874,125.272
2021-02-26T15:05+01:00[Europe/Zurich],0.031876,0.031907,0.031854,0.031906,144.043
2021-02-26T15:06+01:00[Europe/Zurich],0.031906,0.031929,0.031886,0.031906,152.44
2021-02-26T15:07+01:00[Europe/Zurich],0.031906,0.031945,0.031887,0.031928,211.779
2021-02-26T15:08+01:00[Europe/Zurich],0.031927,0.031946,0.031918,0.031939,161.596
2021-02-26T15:09+01:00[Europe/Zurich],0.031938,0.031974,0.031923,0.031957,173.343
2021-02-26T15:10+01:00[Europe/Zurich],0.031956,0.031982,0.03195,0.031968,166.36
2021-02-26T15:11+01:00[Europe/Zurich],0.031968,0.031975,0.031931,0.03194,109.13
2021-02-26T15:12+01:00[Europe/Zurich],0.03194,0.031955,0.031916,0.031948,207.445
2021-02-26T15:13+01:00[Europe/Zurich],0.03195,0.031963,0.031937,0.031943,157.325
2021-02-26T15:14+01:00[Europe/Zurich],0.031941,0.031978,0.03194,0.031969,119.148
2021-02-26T15:15+01:00[Europe/Zurich],0.031969,0.031979,0.031937,0.031943,144.827
2021-02-26T15:16+01:00[Europe/Zurich],0.031942,0.031968,0.031924,0.031955,172.563
2021-02-26T15:17+01:00[Europe/Zurich],0.031956,0.032,0.031953,0.031999,165.378
2021-02-26T15:18+01:00[Europe/Zurich],0.031999,0.032077,0.031998,0.03203,453.38
2021-02-26T15:19+01:00[Europe/Zurich],0.032035,0.032064,0.03199,0.03199,266.233
2021-02-26T15:20+01:00[Europe/Zurich],0.03199,0.032001,0.031975,0.031991,329.635
2021-02-26T15:21+01:00[Europe/Zurich],0.031984,0.032008,0.031966,0.032006,118.233
2021-02-26T15:22+01:00[Europe/Zurich],0.032005,0.032036,0.031971,0.031971,311.696
2021-02-26T15:23+01:00[Europe/Zurich],0.031966,0.032005,0.031931,0.032005,568.157
2021-02-26T15:24+01:00[Europe/Zurich],0.032005,0.032096,0.031999,0.032077,482.983
2021-02-26T15:25+01:00[Europe/Zurich],0.03208,0.032105,0.032057,0.032068,600.488
2021-02-26T15:26+01:00[Europe/Zurich],0.032066,0.03215,0.03205,0.03215,493.396
2021-02-26T15:27+01:00[Europe/Zurich],0.032151,0.032173,0.032148,0.032172,243.949
2021-02-26T15:28+01:00[Europe/Zurich],0.032172,0.032177,0.03211,0.032126,144.283
2021-02-26T15:29+01:00[Europe/Zurich],0.032125,0.032153,0.032115,0.032147,195.104
2021-02-26T15:30+01:00[Europe/Zurich],0.032148,0.032222,0.032134,0.032201,450.305
2021-02-26T15:31+01:00[Europe/Zurich],0.032201,0.032205,0.032143,0.032148,148.202
2021-02-26T15:32+01:00[Europe/Zurich],0.032148,0.032155,0.032109,0.032143,265.771
2021-02-26T15:33+01:00[Europe/Zurich],0.032143,0.032211,0.032126,0.032141,461.868
2021-02-26T15:34+01:00[Europe/Zurich],0.032144,0.032292,0.032137,0.032281,367.257
2021-02-26T15:35+01:00[Europe/Zurich],0.032282,0.032323,0.032245,0.03229,357.301
2021-02-26T15:36+01:00[Europe/Zurich],0.032287,0.03229,0.032241,0.03229,314.486
2021-02-26T15:37+01:00[Europe/Zurich],0.032286,0.032353,0.032285,0.032346,355.4
2021-02-26T15:38+01:00[Europe/Zurich],0.032345,0.032351,0.032285,0.032285,218.939
2021-02-26T15:39+01:00[Europe/Zurich],0.032285,0.032285,0.032233,0.032239,218.018
2021-02-26T15:40+01:00[Europe/Zurich],0.032241,0.032394,0.032228,0.032263,639.409
2021-02-26T15:41+01:00[Europe/Zurich],0.032263,0.032299,0.032262,0.032281,208.975
2021-02-26T15:42+01:00[Europe/Zurich],0.032282,0.032284,0.032223,0.032227,127.112
2021-02-26T15:43+01:00[Europe/Zurich],0.032226,0.032292,0.032226,0.032285,232.266
2021-02-26T15:44+01:00[Europe/Zurich],0.032287,0.032324,0.032244,0.032245,507.206
2021-02-26T15:45+01:00[Europe/Zurich],0.032245,0.032275,0.032224,0.03226,594.989
2021-02-26T15:46+01:00[Europe/Zurich],0.032258,0.03232,0.032257,0.032299,532.57
2021-02-26T15:47+01:00[Europe/Zurich],0.032299,0.032323,0.03228,0.032291,274.253
2021-02-26T15:48+01:00[Europe/Zurich],0.032291,0.032318,0.032285,0.0323,80.562
2021-02-26T15:49+01:00[Europe/Zurich],0.032302,0.032326,0.03228,0.032281,178.581
2021-02-26T15:50+01:00[Europe/Zurich],0.03228,0.032304,0.032261,0.032289,341.201
2021-02-26T15:51+01:00[Europe/Zurich],0.032289,0.032304,0.032289,0.032303,438.614
2021-02-26T15:52+01:00[Europe/Zurich],0.032305,0.032321,0.032305,0.032315,162.891
2021-02-26T15:53+01:00[Europe/Zurich],0.032315,0.032355,0.032291,0.032298,317.835
2021-02-26T15:54+01:00[Europe/Zurich],0.032298,0.032299,0.032268,0.032281,796.317
2021-02-26T15:55+01:00[Europe/Zurich],0.032282,0.032322,0.032281,0.0323,299.667
2021-02-26T15:56+01:00[Europe/Zurich],0.0323,0.032334,0.032292,0.032328,251.669
2021-02-26T15:57+01:00[Europe/Zurich],0.032328,0.032385,0.03232,0.032371,421.509
2021-02-26T15:58+01:00[Europe/Zurich],0.032368,0.032392,0.032337,0.032338,176.34
2021-02-26T15:59+01:00[Europe/Zurich],0.032337,0.032369,0.032309,0.032335,204.8
2021-02-26T16:00+01:00[Europe/Zurich],0.032335,0.032379,0.032321,0.032341,285.768
2021-02-26T16:01+01:00[Europe/Zurich],0.032341,0.032458,0.032341,0.032419,376.787
2021-02-26T16:02+01:00[Europe/Zurich],0.032419,0.032419,0.032351,0.032356,226.345
2021-02-26T16:03+01:00[Europe/Zurich],0.032355,0.032387,0.03233,0.03235,177.392
2021-02-26T16:04+01:00[Europe/Zurich],0.03235,0.032392,0.032343,0.032372,167.839
2021-02-26T16:05+01:00[Europe/Zurich],0.032373,0.032395,0.03236,0.032371,138.379
2021-02-26T16:06+01:00[Europe/Zurich],0.032375,0.032383,0.032349,0.032358,130.066
2021-02-26T16:07+01:00[Europe/Zurich],0.032359,0.032411,0.032349,0.032401,461.987
2021-02-26T16:08+01:00[Europe/Zurich],0.032401,0.032409,0.032323,0.032337,232.198
2021-02-26T16:09+01:00[Europe/Zurich],0.032338,0.032355,0.03232,0.032354,510.182
2021-02-26T16:10+01:00[Europe/Zurich],0.032357,0.032372,0.03235,0.03235,348.017
2021-02-26T16:11+01:00[Europe/Zurich],0.03235,0.032367,0.032328,0.032362,333.462
2021-02-26T16:12+01:00[Europe/Zurich],0.032363,0.032404,0.032362,0.032401,208.616
2021-02-26T16:13+01:00[Europe/Zurich],0.032402,0.032405,0.032329,0.032356,162.828
2021-02-26T16:14+01:00[Europe/Zurich],0.032355,0.03237,0.032333,0.032339,83.036
2021-02-26T16:15+01:00[Europe/Zurich],0.03234,0.032364,0.032332,0.032363,191.631
2021-02-26T16:16+01:00[Europe/Zurich],0.032363,0.032407,0.03236,0.032394,127.818
2021-02-26T16:17+01:00[Europe/Zurich],0.032397,0.032448,0.03239,0.032442,364.136
2021-02-26T16:18+01:00[Europe/Zurich],0.032444,0.032451,0.03239,0.03241,319.906
2021-02-26T16:19+01:00[Europe/Zurich],0.032404,0.032422,0.032399,0.032418,109.769
2021-02-26T16:20+01:00[Europe/Zurich],0.032418,0.032436,0.032397,0.032416,157.992
2021-02-26T16:21+01:00[Europe/Zurich],0.032413,0.032439,0.0324,0.032418,192.349
2021-02-26T16:22+01:00[Europe/Zurich],0.032418,0.032456,0.032401,0.032456,125.453
2021-02-26T16:23+01:00[Europe/Zurich],0.032455,0.032472,0.032406,0.032406,217.741
2021-02-26T16:24+01:00[Europe/Zurich],0.032405,0.032448,0.032404,0.032448,205.482
2021-02-26T16:25+01:00[Europe/Zurich],0.03244,0.032472,0.03243,0.032467,249.286
2021-02-26T16:26+01:00[Europe/Zurich],0.032468,0.03249,0.032456,0.032477,191.475
2021-02-26T16:27+01:00[Europe/Zurich],0.032478,0.03252,0.03246,0.0325,252.063
2021-02-26T16:28+01:00[Europe/Zurich],0.032501,0.032512,0.032457,0.032459,252.448
2021-02-26T16:29+01:00[Europe/Zurich],0.032458,0.03248,0.032441,0.03248,309.833
2021-02-26T16:30+01:00[Europe/Zurich],0.032477,0.0325,0.032468,0.032484,126.681
2021-02-26T16:31+01:00[Europe/Zurich],0.032483,0.032489,0.032459,0.032469,222.094
2021-02-26T16:32+01:00[Europe/Zurich],0.032469,0.032471,0.0324,0.032401,225.666
2021-02-26T16:33+01:00[Europe/Zurich],0.0324,0.032404,0.032355,0.032362,213.706
2021-02-26T16:34+01:00[Europe/Zurich],0.032361,0.032369,0.032324,0.032363,377.838
2021-02-26T16:35+01:00[Europe/Zurich],0.032364,0.032457,0.032349,0.032442,349.193
2021-02-26T16:36+01:00[Europe/Zurich],0.03245,0.032487,0.03245,0.032472,262.059
2021-02-26T16:37+01:00[Europe/Zurich],0.032469,0.03251,0.032462,0.03251,272.749
2021-02-26T16:38+01:00[Europe/Zurich],0.032512,0.032549,0.03246,0.032501,719.079
2021-02-26T16:39+01:00[Europe/Zurich],0.032502,0.032504,0.03239,0.032393,315.051
2021-02-26T16:40+01:00[Europe/Zurich],0.032393,0.032498,0.032387,0.032447,350.538
2021-02-26T16:41+01:00[Europe/Zurich],0.032445,0.032445,0.032374,0.032389,371.762
2021-02-26T16:42+01:00[Europe/Zurich],0.032387,0.032411,0.032368,0.032368,383.936
2021-02-26T16:43+01:00[Europe/Zurich],0.032368,0.032396,0.032328,0.032396,215.837
2021-02-26T16:44+01:00[Europe/Zurich],0.032396,0.032447,0.032382,0.032405,224.623
2021-02-26T16:45+01:00[Europe/Zurich],0.032404,0.032404,0.03234,0.032344,134.353
2021-02-26T16:46+01:00[Europe/Zurich],0.032344,0.032361,0.032268,0.032274,515.346
2021-02-26T16:47+01:00[Europe/Zurich],0.03227,0.03228,0.032168,0.032172,635.959
2021-02-26T16:48+01:00[Europe/Zurich],0.032173,0.032216,0.032142,0.032178,427.668
2021-02-26T16:49+01:00[Europe/Zurich],0.032177,0.032238,0.032156,0.03222,413.621
